"User_ID","消费时间间隔","消费频率","用户类型"
"10311","低","低","挽留用户"
"103623","低","低","挽留用户"
"103741","低","低","挽留用户"
"104252","低","低","挽留用户"
"105121","低","低","挽留用户"
"105199","低","低","挽留用户"
"10630","低","低","挽留用户"
"106382","低","低","挽留用户"
"106655","低","低","挽留用户"
"107046","低","低","挽留用户"
"107064","低","低","挽留用户"
"108382","低","低","挽留用户"
"108845","低","低","挽留用户"
"109756","低","低","挽留用户"
"110125","低","低","挽留用户"
"111001","低","低","挽留用户"
"111196","低","低","挽留用户"
"111636","低","低","挽留用户"
"111711","低","低","挽留用户"
"111755","低","低","挽留用户"
"112447","低","低","挽留用户"
"100002","低","低","挽留用户"
"1000169","低","低","挽留用户"
"1000186","低","低","挽留用户"
"1000236","低","低","挽留用户"
"1000485","低","低","挽留用户"
"1000497","低","低","挽留用户"
"1000867","低","低","挽留用户"
"1000984","低","低","挽留用户"
"1001121","低","低","挽留用户"
"1001460","低","低","挽留用户"
"1001628","低","低","挽留用户"
"1001823","低","低","挽留用户"
"1002005","低","低","挽留用户"
"1002010","低","低","挽留用户"
"1002508","低","低","挽留用户"
"100259","低","低","挽留用户"
"1002766","低","低","挽留用户"
"1002846","低","低","挽留用户"
"1003093","低","低","挽留用户"
"1003227","低","低","挽留用户"
"1003230","低","低","挽留用户"
"1003457","低","低","挽留用户"
"100346","低","低","挽留用户"
"1003598","低","低","挽留用户"
"1003612","低","低","挽留用户"
"1003792","低","低","挽留用户"
"1003807","低","低","挽留用户"
"1003887","低","低","挽留用户"
"1004246","低","低","挽留用户"
"1004362","低","低","挽留用户"
"1004474","低","低","挽留用户"
"1004684","低","低","挽留用户"
"1004842","低","低","挽留用户"
"1005468","低","低","挽留用户"
"1005694","低","低","挽留用户"
"1005939","低","低","挽留用户"
"1006063","低","低","挽留用户"
"1006288","低","低","挽留用户"
"1006309","低","低","挽留用户"
"1006317","低","低","挽留用户"
"1006470","低","低","挽留用户"
"1006977","低","低","挽留用户"
"100702","低","低","挽留用户"
"1007323","低","低","挽留用户"
"1007371","低","低","挽留用户"
"1007486","低","低","挽留用户"
"1007894","低","低","挽留用户"
"1008078","低","低","挽留用户"
"1008418","低","低","挽留用户"
"1008531","低","低","挽留用户"
"1008674","低","低","挽留用户"
"1008829","低","低","挽留用户"
"1008905","低","低","挽留用户"
"100893","低","低","挽留用户"
"1008938","低","低","挽留用户"
"1009003","低","低","挽留用户"
"1009254","低","低","挽留用户"
"1009384","低","低","挽留用户"
"1009440","低","低","挽留用户"
"1010254","低","低","挽留用户"
"1010325","低","低","挽留用户"
"1010608","低","低","挽留用户"
"1010697","低","低","挽留用户"
"1010912","低","低","挽留用户"
"101101","低","低","挽留用户"
"1011222","低","低","挽留用户"
"1011293","低","低","挽留用户"
"1011388","低","低","挽留用户"
"1011431","低","低","挽留用户"
"1011669","低","低","挽留用户"
"1012050","低","低","挽留用户"
"1012299","低","低","挽留用户"
"1013021","低","低","挽留用户"
"1013088","低","低","挽留用户"
"1013162","低","低","挽留用户"
"1013171","低","低","挽留用户"
"101319","低","低","挽留用户"
"1013254","低","低","挽留用户"
"1013938","低","低","挽留用户"
"101402","低","低","挽留用户"
"1014171","低","低","挽留用户"
"1014215","低","低","挽留用户"
"101431","低","低","挽留用户"
"1014332","低","低","挽留用户"
"1014570","低","低","挽留用户"
"1014755","低","低","挽留用户"
"1014870","低","低","挽留用户"
"1014977","低","低","挽留用户"
"1015076","低","低","挽留用户"
"101516","低","低","挽留用户"
"1015171","低","低","挽留用户"
"1015375","低","低","挽留用户"
"1015974","低","低","挽留用户"
"1016743","低","低","挽留用户"
"101872","低","低","挽留用户"
"102018","低","低","挽留用户"
"102138","低","低","挽留用户"
"102246","低","低","挽留用户"
"102609","低","低","挽留用户"
"102642","低","低","挽留用户"
"102897","低","低","挽留用户"
"103162","低","低","挽留用户"
"103175","低","低","挽留用户"
"103213","低","低","挽留用户"
"10330","低","低","挽留用户"
"103313","低","低","挽留用户"
"103702","低","低","挽留用户"
"103732","低","低","挽留用户"
"103807","低","低","挽留用户"
"103923","低","低","挽留用户"
"104014","低","低","挽留用户"
"104051","低","低","挽留用户"
"104332","低","低","挽留用户"
"104807","低","低","挽留用户"
"104939","低","低","挽留用户"
"104991","低","低","挽留用户"
"105088","低","低","挽留用户"
"105237","低","低","挽留用户"
"105250","低","低","挽留用户"
"105546","低","低","挽留用户"
"105632","低","低","挽留用户"
"105904","低","低","挽留用户"
"10615","低","低","挽留用户"
"106347","低","低","挽留用户"
"10642","低","低","挽留用户"
"106437","低","低","挽留用户"
"10667","低","低","挽留用户"
"106921","低","低","挽留用户"
"10705","低","低","挽留用户"
"107161","低","低","挽留用户"
"107572","低","低","挽留用户"
"107740","低","低","挽留用户"
"107891","低","低","挽留用户"
"10790","低","低","挽留用户"
"108105","低","低","挽留用户"
"108179","低","低","挽留用户"
"10843","低","低","挽留用户"
"108620","低","低","挽留用户"
"108772","低","低","挽留用户"
"10882","低","低","挽留用户"
"108856","低","低","挽留用户"
"108870","低","低","挽留用户"
"109328","低","低","挽留用户"
"109371","低","低","挽留用户"
"109491","低","低","挽留用户"
"109829","低","低","挽留用户"
"109876","低","低","挽留用户"
"110081","低","低","挽留用户"
"110187","低","低","挽留用户"
"110300","低","低","挽留用户"
"110322","低","低","挽留用户"
"110579","低","低","挽留用户"
"110715","低","低","挽留用户"
"110881","低","低","挽留用户"
"111221","低","低","挽留用户"
"111710","低","低","挽留用户"
"112108","低","低","挽留用户"
"112109","低","低","挽留用户"
"112126","低","低","挽留用户"
"11225","低","低","挽留用户"
"112469","低","低","挽留用户"
"112531","低","低","挽留用户"
"112754","低","低","挽留用户"
"112972","低","低","挽留用户"
"113221","低","低","挽留用户"
"113743","低","低","挽留用户"
"113785","低","低","挽留用户"
"113801","低","低","挽留用户"
"114585","低","低","挽留用户"
"114670","低","低","挽留用户"
"114915","低","低","挽留用户"
"115009","低","低","挽留用户"
"115147","低","低","挽留用户"
"115293","低","低","挽留用户"
"115327","低","低","挽留用户"
"115332","低","低","挽留用户"
"115456","低","低","挽留用户"
"115537","低","低","挽留用户"
"115605","低","低","挽留用户"
"115813","低","低","挽留用户"
"115853","低","低","挽留用户"
"115986","低","低","挽留用户"
"116061","低","低","挽留用户"
"116264","低","低","挽留用户"
"116520","低","低","挽留用户"
"116541","低","低","挽留用户"
"116654","低","低","挽留用户"
"116701","低","低","挽留用户"
"116847","低","低","挽留用户"
"116955","低","低","挽留用户"
"117086","低","低","挽留用户"
"117330","低","低","挽留用户"
"11736","低","低","挽留用户"
"117607","低","低","挽留用户"
"118099","低","低","挽留用户"
"118600","低","低","挽留用户"
"118701","低","低","挽留用户"
"119051","低","低","挽留用户"
"119082","低","低","挽留用户"
"119120","低","低","挽留用户"
"119209","低","低","挽留用户"
"11923","低","低","挽留用户"
"119577","低","低","挽留用户"
"119895","低","低","挽留用户"
"119940","低","低","挽留用户"
"120026","低","低","挽留用户"
"120047","低","低","挽留用户"
"120118","低","低","挽留用户"
"120375","低","低","挽留用户"
"120381","低","低","挽留用户"
"120478","低","低","挽留用户"
"120565","低","低","挽留用户"
"120587","低","低","挽留用户"
"120615","低","低","挽留用户"
"120634","低","低","挽留用户"
"12077","低","低","挽留用户"
"121020","低","低","挽留用户"
"122133","低","低","挽留用户"
"122201","低","低","挽留用户"
"122544","低","低","挽留用户"
"122667","低","低","挽留用户"
"123087","低","低","挽留用户"
"123131","低","低","挽留用户"
"123170","低","低","挽留用户"
"123841","低","低","挽留用户"
"124063","低","低","挽留用户"
"124337","低","低","挽留用户"
"124398","低","低","挽留用户"
"124468","低","低","挽留用户"
"124713","低","低","挽留用户"
"124971","低","低","挽留用户"
"125122","低","低","挽留用户"
"125475","低","低","挽留用户"
"125488","低","低","挽留用户"
"125798","低","低","挽留用户"
"125827","低","低","挽留用户"
"126031","低","低","挽留用户"
"12617","低","低","挽留用户"
"126295","低","低","挽留用户"
"126306","低","低","挽留用户"
"126630","低","低","挽留用户"
"126848","低","低","挽留用户"
"126947","低","低","挽留用户"
"126997","低","低","挽留用户"
"127058","低","低","挽留用户"
"127069","低","低","挽留用户"
"127072","低","低","挽留用户"
"12709","低","低","挽留用户"
"127182","低","低","挽留用户"
"127505","低","低","挽留用户"
"127583","低","低","挽留用户"
"127607","低","低","挽留用户"
"12779","低","低","挽留用户"
"127905","低","低","挽留用户"
"128111","低","低","挽留用户"
"128352","低","低","挽留用户"
"128401","低","低","挽留用户"
"128438","低","低","挽留用户"
"128536","低","低","挽留用户"
"1008380","低","高","保持用户"
"1016912","低","高","保持用户"
"1006745","低","高","保持用户"
"1014418","低","高","保持用户"
"1011021","低","高","保持用户"
"1017027","低","高","保持用户"
"10877","低","高","保持用户"
"120059","低","高","保持用户"
"123812","低","高","保持用户"
"128260","低","高","保持用户"
"1015678","低","高","保持用户"
"102220","低","高","保持用户"
"114672","低","高","保持用户"
"120975","低","高","保持用户"
"115810","低","高","保持用户"
"120781","低","高","保持用户"
"123585","低","高","保持用户"
"1002331","低","高","保持用户"
"1002886","低","高","保持用户"
"10236","低","高","保持用户"
"110802","低","高","保持用户"
"111765","低","高","保持用户"
"1000222","低","高","保持用户"
"1004879","低","高","保持用户"
"100580","低","高","保持用户"
"1007231","低","高","保持用户"
"1014446","低","高","保持用户"
"1015471","低","高","保持用户"
"103902","低","高","保持用户"
"105455","低","高","保持用户"
"106190","低","高","保持用户"
"107388","低","高","保持用户"
"111948","低","高","保持用户"
"115932","低","高","保持用户"
"119280","低","高","保持用户"
"125477","低","高","保持用户"
"126247","低","高","保持用户"
"128129","低","高","保持用户"
"114601","低","高","保持用户"
"116820","低","高","保持用户"
"117417","低","高","保持用户"
